song_name,artist_name,genre
Open the Wall,Jazz Mind Duo,"easylistening;jazz;lounge;soundtrack;"
Dip to Hip,Jazz Mind Duo,"easylistening;jazz;lounge;soundtrack;"
Outa What,Jazz Mind Duo,"easylistening;jazz;lounge;soundtrack;"
Broken Passion,Jazz Mind Duo,"easylistening;jazz;lounge;soundtrack;"
Energetic Rock Logo 30s,Plastic3,"indie;rock;"
Hard Rock Sport Dance,Plastic3,"poprock;rock;"
Energetic Alternative Rock,Plastic3,"alternative;grunge;rock;"
Rock Summer Instrumental,Plastic3,"poprock;rock;"
Hard Dance Logo 30s,Plastic3,"poprock;rock;"
Rock Summer Loop 30s,Plastic3,"alternative;indie;rock;"
Rock Summer,Plastic3,"poprock;rock;"
Au revoir mon coeur,Andrea Torti,"jazz;pop;rock;"
Rolling Time - FDUBX,FDUBX,"electronic;hiphop;triphop;"
Air,Music is Love,"ethno;improvisation;world;"
9. B-eiger - Try,B-eiger,"pop;poprock;singersongwriter;"
6. B-eiger - We were born to fly,B-eiger,"poprock;singersongwriter;"
1. B-eiger - Happy!,B-eiger,"singersongwriter;"
3. B-eiger - In the breast,B-eiger,"pop;singersongwriter;"
2. B-eiger - I need your love,B-eiger,"pop;singersongwriter;"
7. B-eiger - Every night,B-eiger,"poprock;singersongwriter;soul;"
8. B-eiger - Favourite games,B-eiger,"poprock;singersongwriter;"
What went wrong,GLITCH56,"electronic;pop;singersongwriter;"
Black Swan,GLITCH56,"electronic;pop;singersongwriter;"
Count me out.V.2,GLITCH56,"electronic;pop;singersongwriter;"
A Plus One,GLITCH56,"electronic;pop;singersongwriter;"
Jasper .02,GLITCH56,"electronic;pop;singersongwriter;"
spot on the wall mixed,GLITCH56,"electronic;pop;singersongwriter;"
Rhythm Thinking,Jared C. Balogh,"experimental;hiphop;jazz;"
Holiday - 001 - 3,MuswayStudio,"easylistening;electronic;pop;"
A Perfect Day,Kai Klaas,"ambient;chillout;pop;"
Bach, Johann Sebastian  Toccata (dorische) et Fuga BWV 538 - 14.05.15 14.43,"classical;symphonic;"
Versailles (Le Bal),Pascal Ponceau,"ambient;classical;"
Escape from dead halt (new mix),Metal Mood,"heavymetal;metal;"
Subverted Morality,Metal Mood,"heavymetal;metal;"
Apache,Marco Della Noce,"rock;"
Bye Bye B,Marco Della Noce,"blues;rnb;"
Arrivederci,Marco Della Noce,"swing;"
Conditioned Air,Marco Della Noce,"rock;"
Geronimo,Marco Della Noce,"blues;rock;"
Desperation,Dj Rostej,"ambient;chillout;easylistening;"
Heart For You Only,Dj Rostej,"ambient;chillout;easylistening;"
Jane,Dj Rostej,"ambient;chillout;easylistening;"
Love Me...,Dj Rostej,"ambient;chillout;easylistening;"
Still Alone,Dj Rostej,"ambient;chillout;easylistening;"
White Spring (Part 2),Dj Rostej,"ambient;chillout;easylistening;"
Woodland trails,Dj Rostej,"ambient;chillout;easylistening;"
Tardive,Joseph Curwen,"experimental;"
Ultra sonore,Joseph Curwen,"experimental;"
Inversive,Joseph Curwen,"experimental;"
Abjection,Joseph Curwen,"experimental;"
Shoot,Joseph Curwen,"experimental;"
Eternelle,Joseph Curwen,"experimental;"
Funiculaire,Joseph Curwen,"experimental;"
Sang et os,Joseph Curwen,"experimental;"
Fumigation,Joseph Curwen,"experimental;"
Orage rouge,Joseph Curwen,"experimental;"
Fruitful,Joseph Curwen,"experimental;"
Horror no air,Joseph Curwen,"experimental;"
CAP1,OST,"pop;rock;"
serie1,OST,"electronic;"
scream,OST,"ambient;classical;newwave;"
Angry Rain,The Player,"ambient;electronic;"
The Player's Tale,The Player,"ambient;electronic;"
In The Smoke,The Player,"ambient;electronic;"
r&m70,OST,"70s;rock;"
r&mesp8,OST,"ambient;orchestral;"
Close Your Eyes,BlackStar,"heavymetal;metal;postrock;"
Evil Heart,BlackStar,"heavymetal;metal;postrock;"
Entre el sol y el viento,owem_g,"alternative;"
Menina bossa,owem_g,"bossanova;"
Cumbia triste,owem_g,"dub;latin;"
Que rico boogaloo,owem_g,"latin;"
Guajira,owem_g,"latin;"
Soul reggae,owem_g,"reggae;soul;"
Ritmo colorao,owem_g,"dub;latin;"
La medicina,owem_g,"dub;triphop;"
Oye como suena,owem_g,"hiphop;latin;"
Rumbo a La Habana,owem_g,"latin;"
11. Shingaling,owem_g,"electronic;latin;"
Eacoute et repete,owem_g,"electronic;swing;"
Pa gozar,owem_g,"electronic;latin;"
01 Falling Out,Ryan Little,"hiphop;rap;soul;"
02 Middle Passage (The Passage),Ryan Little,"hiphop;rap;soul;"
03 Excuses,Ryan Little,"hiphop;rap;soul;"
04 Wandering,Ryan Little,"hiphop;rap;soul;"
05 Slow Down,Ryan Little,"hiphop;rap;soul;"
06 Purpose (If That Means...) [short version],Ryan Little,"hiphop;rap;soul;"
07 Voice on Your Shoulder,Ryan Little,"hiphop;rap;soul;"
08 Hometown,Ryan Little,"hiphop;rap;soul;"
09 Dawn,Ryan Little,"hiphop;rap;soul;"
10 Not a Swan Song,Ryan Little,"hiphop;rap;soul;"
11 Finally Home (Before Dawn Cypher Beat),Ryan Little,"hiphop;rap;soul;"
12 Jesus is Mine (Bonus Track,Ryan Little,"hiphop;rap;soul;"
at the disco,Agmamusic,"dance;disco;electronic;eurodance;"
SAXO LIVE,Agmamusic,"alternative;dance;disco;"
LA ISLA,Agmamusic,"ambient;chillout;electronic;"
NIW  STYL ( BASE ),Agmamusic,"alternative;atmospheric;dance;"
RITMOS LOLAICOS,Agmamusic,"alternative;electronic;"
TWIST SONG TOPE,Agmamusic,"dance;eurodance;experimental;"
PLANETA AGMA,Agmamusic,"dance;disco;eurodance;"
I SADE,Agmamusic,"alternative;dance;"
Заря,Auquid,"ambient;downtempo;soundtrack;"
Лесные Трели,Auquid,"ambient;downtempo;soundtrack;"
На Дне,Auquid,"ambient;downtempo;soundtrack;"
В Поисках Света,Auquid,"ambient;downtempo;soundtrack;"
Мироздание,Auquid,"ambient;downtempo;soundtrack;"
Promensax,Eracilon,"classicrock;orchestral;soundtrack;"
Sweet siren of land sourcing,BFJazz,"fusion;improvisation;indie;"
Fight,BlackStar,"heavymetal;metal;postrock;"
Apology,Fourteen Steps To Hell,"electronic;pop;synthpop;"
Broke My Heart,Fourteen Steps To Hell,"electronic;pop;synthpop;"
Dark Days,Fourteen Steps To Hell,"alternative;poprock;synthpop;"
In The End,Fourteen Steps To Hell,"electronic;pop;synthpop;"
Dont Leave,Fourteen Steps To Hell,"alternative;electronic;pop;"
Into The Light,Fourteen Steps To Hell,"alternative;electronic;pop;"
Love is Night,Fourteen Steps To Hell,"electronic;house;pop;"
Stay,Fourteen Steps To Hell,"alternative;electropop;synthpop;"
Without You,Fourteen Steps To Hell,"electronic;pop;synthpop;"
Goa,U.K.E,"world;"
New swing,U.K.E,"jazz;"
The Zone,U.K.E,"fusion;jazz;"
321_New Summer,MFYM,"folk;pop;popfolk;"
320_Ukulele Parade,MFYM,"folk;popfolk;poprock;"
319_Happy Summer Time,MFYM,"folk;pop;popfolk;"
315_Happy Summer,MFYM,"folk;latin;pop;"
300_A Fresh Ukulele,MFYM,"folk;pop;popfolk;"
Circus Manege,Igor Lenik,"classical;easylistening;newage;soundtrack;"
Fat space,Joseph Curwen,"experimental;"
Dreadnought,Omega+,"electronic;trance;"
Lost Trajectory,Omega+,"electronic;eurodance;trance;"
Hidden Danger,Omega+,"alternative;electronic;"
Frozen World,Omega+,"alternative;"
Chinese Poem (Remastered),Omega+,"electronic;trance;"
Happy Alone,Omega+,"electronic;trance;"
Metal Warrior,Omega+,"alternative;electronic;"
Osmium,Omega+,"dance;electronic;trance;"
Sun Dust,Omega+,"alternative;alternativerock;"
Transgalactic Flight,Omega+,"alternative;electronic;"
Winter Rose,Omega+,"atmospheric;electronic;"
Dialogue,Jazz Mind Duo,"easylistening;jazz;lounge;soundtrack;"
Idées de l Amour,Jazz Mind Duo,"easylistening;jazz;lounge;soundtrack;"
Ne pas tomber,Jazz Mind Duo,"easylistening;jazz;lounge;soundtrack;"
Le chemin est le But,Jazz Mind Duo,"easylistening;jazz;lounge;soundtrack;"
Love Passion,BlackStar,"heavymetal;metal;postrock;"
Scream,BlackStar,"heavymetal;metal;postrock;"
Hallowed,Ton,"poprock;rock;soundtrack;"
Reverse chain,Ton,"poprock;soundtrack;"
I told you yesterday,Ton,"indie;poprock;soundtrack;"
Persephone returns,Ton,"classical;soundtrack;"
Ohh Mondays,Ton,"indie;poprock;"
Then and now,Ton,"classical;popfolk;soundtrack;"
Lo-fi divertimento,Ton,"classical;soundtrack;"
FLOWERSTYLE,Guy Berrier,"70s;ambient;blues;"
DESPAIR WAVE,Guy Berrier,"70s;ambient;"
HAWAI BACK,Guy Berrier,"70s;ambient;blues;"
MULTILINES,Guy Berrier,"ambient;classical;"
OUT OF MY HOME 2,Guy Berrier,"80s;ambient;classical;"
PAPILLON DE NUIT,Guy Berrier,"80s;ambient;jazz;"
RAINBOWSPIRIT,Guy Berrier,"70s;ambient;blues;"
REVEPARTY,Guy Berrier,"80s;ambient;blues;"
SPRING 2048,Guy Berrier,"ambient;atmospheric;easylistening;"
TENDERNESS,Guy Berrier,"ambient;blues;classical;"
A Quasi-Government Agency,The Eighth,"90s;hiphop;"
Pitt Lick,The Eighth,"90s;hiphop;"
Secret Headquarters,The Eighth,"90s;hiphop;"
Aliens at the Post Office,The Eighth,"90s;hiphop;"
Deneuralyzer,The Eighth,"90s;hiphop;"
Intergalactic Refugees,The Eighth,"90s;hiphop;"
The Proximans,The Eighth,"90s;hiphop;"
They Are Beautiful,The Eighth,"90s;hiphop;"
They Are Beautiful pt.2,The Eighth,"90s;hiphop;"
Paradise,Sapere Aude,"classical;"
Autumn,Sapere Aude,"classical;"
Vampire Dance,Sapere Aude,"classical;"
The Hunt,Sapere Aude,"classical;"
Fable,Sapere Aude,"classical;"
Night,Sapere Aude,"classical;"
The Sun,Sapere Aude,"classical;"
Time for Processing (Full),MFYM,"electronic;electropop;minimal;"
Time for Processing B (no Ostinato-no leads),MFYM,"electronic;electropop;experimental;"
1-1,Connoist,"ambient;atmospheric;soundtrack;"
duduk, tim's device,"electronic;experimental;"
tabla, piano,"electronic;experimental;improvisation;"
piano, tim's device,"electronic;experimental;improvisation;"
piano, tim's device,"experimental;"
piano, tim's device,"electronic;experimental;improvisation;"
duduk, tim's device,"electronic;experimental;improvisation;"
Champagne On Ice,Rapid Pain Relief,"indie;pop;"
Daddys Little Girl,Rapid Pain Relief,"indie;pop;"
Chasing Rainbows,Rapid Pain Relief,"indie;pop;poprock;"
I Hate Everyone,Rapid Pain Relief,"indie;rock;"
Complicated Game,Rapid Pain Relief,"indie;singersongwriter;"
Wishing My Life On You,Rapid Pain Relief,"indie;pop;"
Seven Days,Rapid Pain Relief,"easylistening;indie;singersongwriter;"
West Side,Rapid Pain Relief,"indie;pop;"
Radio Music Playing Loud,Rapid Pain Relief,"indie;rock;"
Silly Blue Rock n Roll Eyes,Rapid Pain Relief,"indie;rocknroll;"
Angel,Rapid Pain Relief,"easylistening;indie;pop;"
Marry Me, Girl,"easylistening;indie;singersongwriter;"
Autumn Breeze,Rapid Pain Relief,"easylistening;indie;"
03 Veniam,Roman Grau,"ambient;classical;newage;"
02 Fly Fallen,Roman Grau,"ambient;classical;electronic;"
01 Dwell Here,Roman Grau,"ambient;electronic;idm;"
06 Inner Ocean,Roman Grau,"ambient;newage;orchestral;"
05 Unlove,Roman Grau,"ambient;choir;classical;orchestral;"
04 Bitterness,Roman Grau,"chillout;newage;pop;"
07 A Portrait,Roman Grau,"classical;orchestral;"
Little Nicholas,Esther Garcia,"easylistening;soundtrack;world;"
Safari with The King,Esther Garcia,"african;tribal;world;"
Lady Bottle's Waltz,Esther Garcia,"easylistening;soundtrack;world;"
The race,DJ LAMS,"alternative;classical;classicrock;"
Silence's Power,dteix,"dance;dubstep;electronic;"
Old Town,Robert80z,"ambient;electronic;psychedelic;rock;"
Flower Power,Robert80z,"pop;psychedelic;rock;"
u 1978,Vadim Aleynikov,"electronic;funk;synthpop;"
Rainy evening,Penguinum,"ambient;atmospheric;chillout;"
Look in the sky,DJ Mircomix,"dance;electronica;eurodance;"
Yesterday [Video B. Mix],Café Del Chillia ,"chillout;lounge;newage;"
Just Listen To It,Elerrows,"electronic;techno;"
Open Your Mind Reggae,Robert80z,"orchestral;pop;reggae;"
Compuesto - Por Siempre Existir,J.C.Vogt,"alternative;"
Frozen Swale,WooDMooD,"ambient;chillout;downtempo;"
Icewalkers,WooDMooD,"ambient;downtempo;idm;"
Litocrium,WooDMooD,"downtempo;electronic;experimental;"
Ptitca,WooDMooD,"downtempo;electronic;tribal;"
Hari Om,Music is Love,"ethno;world;"
Om Shanti,Music is Love,"chillout;lounge;world;"
Govindam,Music is Love,"ethno;lounge;world;"
Guru,Music is Love,"ethno;world;"
Hare Krishna,Music is Love,"ethno;world;"
Gravity Trace,WooDMooD,"downtempo;idm;"
Wind in branches of Yggdrasil,WooDMooD,"ambient;trance;"
Moss memory,WooDMooD,"ambient;ethno;trance;"
Om Namah Shivaya,Music is Love,"ethno;folk;world;"
Overtune,WooDMooD,"ethno;tribal;"
Amare Dio,Music is Love,"alternative;world;"
01 Down Down Dub,Deaf Dr DeFt,"dub;dubstep;reggae;"
02 Go Slow,Deaf Dr DeFt,"dub;dubstep;"
06 Fireface,Deaf Dr DeFt,"drumnbass;dubstep;"
04 Rubber,Deaf Dr DeFt,"dub;dubstep;"
05 Bring That Back,Deaf Dr DeFt,"dubstep;experimental;"
07 Lind,Deaf Dr DeFt,"dub;reggae;"
can it be beautiful,Transient,"ambient;electronic;idm;"
stuffing stocker,Transient,"ambient;electronica;idm;"
the humans are shallow,Transient,"electronic;idm;"
cherry cobbs,Transient,"electronic;techno;"
125 Gigaelectron volts,Separate Sun,"hardrock;heavymetal;progressive;"
You can't hold your breath forever,Separate Sun,"hardrock;poprock;rock;"
In the small hours,Separate Sun,"heavymetal;rock;"
Our Brothers, Our Sisters,"chillout;newage;world;"
Voices of the Mountain Spirits,LoneTreeMusic,"chillout;newage;world;"
215_Playful Kids AC2 Ver 2,MFYM,"pop;rock;rocknroll;"
231_This Playful Day AC2 Aug 8,MFYM,"folk;pop;popfolk;"
Your Happiness,MFYM,"folk;pop;poprock;"
Fly,MFYM,"electronic;rock;"
205_Magic Memories,MFYM,"folk;pop;popfolk;"
236_A Warm Journey,MFYM,"folk;popfolk;poprock;"
225_A Great Solution AC2 jul 23 More Bass,MFYM,"electropop;pop;"
209_Summer Corporate AC2,MFYM,"pop;poprock;"
Keep It Up,MFYM,"pop;poprock;"
87_Epic Fantasy,MFYM,"orchestral;soundtrack;"
118_Fantastic Dance,MFYM,"latin;orchestral;soundtrack;"
89_Epic Action,MFYM,"orchestral;soundtrack;"
88_Epic Trailer 2,MFYM,"orchestral;soundtrack;"
86_Epic Trailer SFM,MFYM,"orchestral;soundtrack;"
107_Childrens Fantasy,MFYM,"orchestral;soundtrack;"
90_Epic Action,MFYM,"orchestral;soundtrack;"
53_Christmas Gift,MFYM,"orchestral;soundtrack;"
32_Destiny,MFYM,"ethno;orchestral;soundtrack;"
51_Solving a Crime,MFYM,"orchestral;soundtrack;"
44_A Fantastic World,MFYM,"orchestral;soundtrack;"
38_Fantasy 2,MFYM,"orchestral;soundtrack;"
37_Epic Battlefield,MFYM,"ethno;orchestral;soundtrack;"
05_Trailer,MFYM,"orchestral;soundtrack;"
213_Epic Warriors  version 1,MFYM,"ethno;orchestral;soundtrack;"
213_Epic Warriors,MFYM,"orchestral;rock;soundtrack;"
House No. 666,Separate Sun,"hardrock;heavymetal;rock;"
66_Festive Ukulele,MFYM,"folk;latin;popfolk;"
77_Fresh Ukelele,MFYM,"folk;pop;popfolk;"
101_Baby Monster,MFYM,"ethno;popfolk;soundtrack;"
57_This Bright Day,MFYM,"pop;poprock;"
16_Your Time,MFYM,"folk;pop;popfolk;"
15_This is Spring,MFYM,"folk;pop;popfolk;"
16_your Time No Whistling,MFYM,"folk;popfolk;poprock;"
Everybody's darling,Separate Sun,"hardrock;heavymetal;rock;"
Superfluid Dreams,Separate Sun,"hardrock;poprock;rock;"
19_Perception AC2 Feb 23,MFYM,"pop;poprock;rock;"
34_A Hard Desicion,MFYM,"ethno;orchestral;soundtrack;"
11_An Heroic Act,MFYM,"orchestral;soundtrack;"
14_Adrenaline Rush,MFYM,"hardrock;heavymetal;rock;"
09 A_White Warlock Loop,MFYM,"orchestral;soundtrack;"
09_Warlock,MFYM,"orchestral;soundtrack;"
08_Sweet Magic,MFYM,"ethno;orchestral;soundtrack;"
32_Destiny,MFYM,"ethno;orchestral;soundtrack;"
31_San Valentine,MFYM,"orchestral;soundtrack;"
39_Orchestral Ragtime 2,MFYM,"jazz;orchestral;soundtrack;"
45_Orchestral Ragtime_Breeze,MFYM,"jazz;orchestral;soundtrack;"
114_Between Two Worlds,MFYM,"pop;poprock;rocknroll;"
04_Set Your Mind Free AC2 April 8,MFYM,"orchestral;pop;rock;"
10_Inspiring Life,MFYM,"orchestral;pop;soundtrack;"
07_Here We Go,MFYM,"folk;orchestral;pop;"
15_Spring Time,MFYM,"folk;orchestral;soundtrack;"
162_Jazzy journey,MFYM,"jazz;latin;reggae;"
104_African Journey,MFYM,"african;ethno;latin;"
159_Latin Feeling,MFYM,"ethno;latin;pop;"
109_Andean Journey,MFYM,"ethno;latin;soundtrack;"
278_Latin Rock Party,MFYM,"latin;pop;rock;"
02_Ballerina Waltz,MFYM,"experimental;orchestral;pop;"
09_Warlock Short,MFYM,"orchestral;soundtrack;"
263_Playful Holiday,MFYM,"orchestral;soundtrack;"
13_human Technology 2,MFYM,"electronic;experimental;soundtrack;"
08_Sweet Magic,MFYM,"orchestral;soundtrack;"
309_Music Box,MFYM,"orchestral;soundtrack;"
235_Magic Memories,MFYM,"folk;orchestral;soundtrack;"
135_Angry Me,MFYM,"experimental;orchestral;soundtrack;"
101_Baby Monster,MFYM,"electronic;experimental;soundtrack;"
137_Children Playground,MFYM,"folk;orchestral;pop;"
292_Fairy Tale,MFYM,"latin;orchestral;soundtrack;"
250_Playful and Epic,MFYM,"orchestral;pop;soundtrack;"
Many Feels,i'm Clever Artist Name,"edm;house;tribal;world;"
Such Feels,i'm Clever Artist Name,"edm;house;tribal;world;"
Much Feels,i'm Clever Artist Name,"edm;house;tribal;world;"
Feels Wow,i'm Clever Artist Name,"edm;house;tribal;world;"
Such Feels (Radio Edit),i'm Clever Artist Name,"edm;house;tribal;world;"
Much Feels (Radio Edit),i'm Clever Artist Name,"edm;house;tribal;world;"
Feels Wow (Radio Edit),i'm Clever Artist Name,"edm;house;tribal;world;"
Much Feels (Kickless Mix),i'm Clever Artist Name,"edm;house;tribal;world;"
It's Time to Love,i'm Clever Artist Name,"club;dance;house;"
All Hands On,i'm Clever Artist Name,"club;dance;edm;house;"
Progressive Residence,i'm Clever Artist Name,"club;dance;edm;house;"
5 Mile High Clubbing,i'm Clever Artist Name,"club;dance;edm;house;"
More Room, More Options,"club;dance;edm;house;"
No.11 (Masseuse),i'm Clever Artist Name,"club;dance;edm;house;"
Deeply in Her House,i'm Clever Artist Name,"dance;deephouse;edm;house;"
Rough Rough,i'm Clever Artist Name,"club;dance;edm;house;"
The Love Givers,i'm Clever Artist Name,"club;dance;edm;house;"
She's Tight,i'm Clever Artist Name,"club;dance;edm;house;"
You Like That Huh,i'm Clever Artist Name,"dance;edm;electronic;house;"
Dirty Disco Dancers,i'm Clever Artist Name,"dance;disco;house;"
You, Me & She Makes 3,"house;jazz;lounge;"
Angel Eyes,Separate Sun,"hardrock;rock;"
As you are my greatest treasure,Separate Sun,"hardrock;poprock;rock;"
Separate sun,Separate Sun,"hardrock;poprock;rock;"
Song of Five Spruce Trees,LoneTreeMusic,"chillout;newage;world;"
Evening Song,LoneTreeMusic,"chillout;newage;world;"
Beauty,LoneTreeMusic,"chillout;newage;world;"
Calling From Within,LoneTreeMusic,"chillout;newage;world;"
Clock on the wall,Separate Sun,"hardrock;metal;rock;"
Waiting,LoneTreeMusic,"chillout;newage;world;"
New Day Will Come,LoneTreeMusic,"chillout;newage;world;"
Cookies Doe (Radio Edit),i'm Clever Artist Name,"dance;edm;electronic;house;"
Animated Dead,i'm Clever Artist Name,"dance;edm;electronic;house;"
Come See My Laptop,i'm Clever Artist Name,"dance;edm;electronic;house;"
Assembly Blind,i'm Clever Artist Name,"dance;edm;electronic;house;"
Cookies Doe,i'm Clever Artist Name,"dance;electronic;house;"
Animated Dead (Radio Edit),i'm Clever Artist Name,"dance;edm;electronic;house;"
Come See My Laptop (Radio Edit),i'm Clever Artist Name,"dance;edm;electronic;house;"
Cookies Doe (Extended Mix),i'm Clever Artist Name,"dance;edm;electronic;house;"
Animated Dead (Extended Mix),i'm Clever Artist Name,"dance;edm;electronic;house;"
Come See My Laptop (Extended Mix),i'm Clever Artist Name,"dance;edm;electronic;house;"
Assembly Blind (Extended Mix),i'm Clever Artist Name,"dance;edm;electronic;house;"
Assembly Blind (Radio Edit),i'm Clever Artist Name,"dance;edm;electronic;house;"
What the hell made you think this was love?,Separate Sun,"hardrock;poprock;rock;"
la elegía de la luna,dmitri.leto,"ambient;easylistening;"
lagarto morado,dmitri.leto,"ambient;chillout;"
solar eclipse,dmitri.leto,"ambient;darkambient;"
a walk in the clouds,dmitri.leto,"ambient;easylistening;"
gardens,dmitri.leto,"easylistening;"
something more than im,dmitri.leto,"80s;darkambient;easylistening;"
Ravens Mood - Electro Shock,VolXcult,"gothic;industrial;soundtrack;"
Fast Lane,Fortadelis,"drumnbass;jazz;lounge;"
Baseline,Fortadelis,"jazz;lounge;triphop;"
City Beat,Fortadelis,"funk;jazz;lounge;"
Heatblur Funk,Fortadelis,"funk;jazz;lounge;"
Suburban Dawn (UltraLow Remix),Fortadelis,"electronica;jazz;triphop;"
Rush Hour (remaster),Fortadelis,"drumnbass;jazz;lounge;"
City Lights Flicker (remaster),Fortadelis,"downtempo;jazz;lounge;"
Empty Streets At 3AM (remaster),Fortadelis,"jazz;lounge;triphop;"
At the Break of the Day,Azgard,"metal;"
Eastern Winds,Azgard,"metal;"
Farewell,Azgard,"metal;"
Sin,Azgard,"metal;"
Evil is Coming,Azgard,"metal;"
Icon,Azgard,"metal;"
Your God is Silent,Azgard,"metal;"
Blind,Azgard,"metal;"
Be a Man,Azgard,"metal;"
sunny day (happy, motivational) - cut version,"dance;electropop;pop;"
The Bonsai Tree pt.2,The Eighth,"90s;hiphop;"
Intermission,The Eighth,"90s;hiphop;"
The Bonsai Tree pt.1,The Eighth,"90s;hiphop;"
Bal de Nuit,Remy Bourgeois,"electronic;"
Closing it all,Remy Bourgeois,"electronic;"
